"time","mode"
1,2.1833333333333336
2,2.1833333333333336
3,2.1833333333333336
4,2.1833333333333336
5,2.1833333333333336
6,2.1833333333333336
7,2.1833333333333336
8,2.1833333333333336
9,2.1833333333333336
10,2.1833333333333336
11,2.1833333333333336
12,2.1833333333333336
13,2.1833333333333336
14,2.1833333333333336
15,2.1833333333333336
16,2.1833333333333336
17,2.1833333333333336
18,2.1833333333333336
19,2.1833333333333336
20,2.1833333333333336
21,2.1833333333333336
22,2.1833333333333336
23,2.1833333333333336
24,2.1833333333333336
25,2.1833333333333336
26,2.1833333333333336
27,2.1833333333333336
28,2.1833333333333336
29,2.1833333333333336
30,2.1833333333333336
31,2.1833333333333336
32,2.1833333333333336
33,2.1833333333333336
34,2.1833333333333336
35,2.1833333333333336
36,2.1833333333333336
37,2.1833333333333336
38,2.1833333333333336
39,2.1833333333333336
40,2.1833333333333336
41,2.1833333333333336
42,2.1833333333333336
43,2.1833333333333336
44,2.1833333333333336
45,2.1833333333333336
46,2.1833333333333336
47,2.1833333333333336
48,2.1833333333333336
49,2.1833333333333336
50,2.1833333333333336
51,2.1833333333333336
52,2.1833333333333336
53,2.1833333333333336
54,2.1833333333333336
55,2.1833333333333336
56,2.1833333333333336
57,2.1833333333333336
58,2.1833333333333336
59,2.1833333333333336
60,2.1833333333333336
61,2.1833333333333336
62,2.1833333333333336
63,2.1833333333333336
64,2.1833333333333336
65,2.1833333333333336
66,2.1833333333333336
67,1.7166666666666668
68,2.1833333333333336
69,2.1833333333333336
70,2.1833333333333336
71,2.1833333333333336
72,2.1833333333333336
73,2.1833333333333336
74,2.1833333333333336
75,2.4166666666666665
76,2.1833333333333336
77,2.1833333333333336
78,2.1833333333333336
79,2.1833333333333336
80,2.1833333333333336
81,2.4166666666666665
82,2.4166666666666665
83,2.4166666666666665
84,2.1833333333333336
85,2.1833333333333336
86,2.1833333333333336
87,2.1833333333333336
88,2.1833333333333336
89,2.1833333333333336
90,2.1833333333333336
91,2.1833333333333336
92,2.1833333333333336
93,2.1833333333333336
94,2.1833333333333336
95,2.1833333333333336
96,2.1833333333333336
97,2.1833333333333336
98,2.1833333333333336
99,2.1833333333333336
100,2.1833333333333336
101,2.1833333333333336
102,2.4166666666666665
103,2.1833333333333336
104,2.1833333333333336
105,2.1833333333333336
106,2.1833333333333336
107,2.1833333333333336
108,2.1833333333333336
109,2.1833333333333336
110,2.1833333333333336
111,2.1833333333333336
112,2.1833333333333336
113,2.1833333333333336
114,2.1833333333333336
115,2.1833333333333336
116,1.9500000000000002
117,1.9500000000000002
118,2.1833333333333336
119,2.1833333333333336
120,2.1833333333333336
121,2.1833333333333336
122,2.1833333333333336
123,2.1833333333333336
124,2.1833333333333336
125,2.1833333333333336
126,1.9500000000000002
127,2.1833333333333336
128,2.1833333333333336
129,2.1833333333333336
130,2.1833333333333336
131,2.1833333333333336
132,2.1833333333333336
133,2.1833333333333336
134,2.1833333333333336
135,2.1833333333333336
136,2.1833333333333336
137,2.1833333333333336
138,2.1833333333333336
139,2.1833333333333336
140,2.1833333333333336
141,2.1833333333333336
142,2.1833333333333336
143,2.1833333333333336
144,2.1833333333333336
145,1.9500000000000002
146,2.1833333333333336
147,2.1833333333333336
148,2.1833333333333336
149,2.1833333333333336
150,2.1833333333333336
151,2.1833333333333336
152,2.1833333333333336
153,2.1833333333333336
154,2.1833333333333336
155,2.1833333333333336
156,2.1833333333333336
157,2.1833333333333336
158,2.1833333333333336
159,2.4166666666666665
160,2.4166666666666665
161,2.4166666666666665
162,2.4166666666666665
163,2.1833333333333336
164,2.1833333333333336
165,2.1833333333333336
166,2.1833333333333336
167,2.1833333333333336
168,2.1833333333333336
169,2.4166666666666665
170,2.1833333333333336
171,2.4166666666666665
172,2.1833333333333336
173,2.1833333333333336
174,2.1833333333333336
175,2.1833333333333336
176,2.1833333333333336
177,2.1833333333333336
178,2.1833333333333336
179,2.1833333333333336
180,2.1833333333333336
181,2.1833333333333336
182,2.1833333333333336
183,2.1833333333333336
184,2.1833333333333336
185,2.1833333333333336
186,2.1833333333333336
187,2.1833333333333336
188,2.1833333333333336
189,2.1833333333333336
190,2.1833333333333336
191,1.9500000000000002
192,2.1833333333333336
193,2.1833333333333336
194,2.1833333333333336
195,2.1833333333333336
196,2.1833333333333336
197,2.1833333333333336
198,2.1833333333333336
199,2.1833333333333336
200,2.4166666666666665
201,2.4166666666666665
202,2.4166666666666665
203,2.4166666666666665
204,2.1833333333333336
205,2.1833333333333336
206,2.1833333333333336
207,2.1833333333333336
208,2.1833333333333336
209,2.1833333333333336
210,2.1833333333333336
211,2.1833333333333336
212,2.1833333333333336
213,2.1833333333333336
214,2.1833333333333336
215,2.1833333333333336
216,2.1833333333333336
217,2.1833333333333336
218,2.1833333333333336
219,2.4166666666666665
220,2.4166666666666665
221,2.1833333333333336
222,2.1833333333333336
223,2.1833333333333336
224,2.1833333333333336
225,2.1833333333333336
226,2.1833333333333336
227,2.1833333333333336
228,2.1833333333333336
229,2.1833333333333336
230,2.1833333333333336
231,2.1833333333333336
232,2.1833333333333336
233,2.1833333333333336
234,2.1833333333333336
235,2.1833333333333336
236,2.1833333333333336
237,2.1833333333333336
238,2.1833333333333336
239,2.1833333333333336
240,2.1833333333333336
241,1.9500000000000002
242,2.1833333333333336
243,2.1833333333333336
244,2.1833333333333336
245,2.1833333333333336
246,2.1833333333333336
247,2.1833333333333336
248,2.1833333333333336
249,2.1833333333333336
250,2.1833333333333336
251,2.1833333333333336
252,2.4166666666666665
253,2.4166666666666665
254,2.4166666666666665
255,2.1833333333333336
256,2.1833333333333336
257,2.1833333333333336
258,2.1833333333333336
259,2.1833333333333336
260,2.1833333333333336
261,2.1833333333333336
262,2.1833333333333336
263,2.1833333333333336
264,2.1833333333333336
265,2.1833333333333336
266,1.9500000000000002
267,1.7166666666666668
268,1.7166666666666668
269,1.7166666666666668
270,1.9500000000000002
271,1.9500000000000002
272,1.9500000000000002
273,2.1833333333333336
274,2.1833333333333336
275,2.1833333333333336
276,2.1833333333333336
277,2.1833333333333336
278,2.1833333333333336
279,2.1833333333333336
280,2.1833333333333336
281,2.1833333333333336
282,2.1833333333333336
283,2.1833333333333336
284,2.1833333333333336
285,2.1833333333333336
286,2.1833333333333336
287,2.1833333333333336
288,2.1833333333333336
289,2.1833333333333336
290,2.1833333333333336
291,2.1833333333333336
292,2.1833333333333336
293,2.1833333333333336
294,2.1833333333333336
295,2.1833333333333336
296,2.1833333333333336
297,2.1833333333333336
298,2.1833333333333336
299,2.1833333333333336
300,2.1833333333333336
301,2.1833333333333336
302,2.1833333333333336
303,2.1833333333333336
304,2.1833333333333336
305,2.1833333333333336
306,2.4166666666666665
307,2.1833333333333336
308,2.1833333333333336
309,2.1833333333333336
310,2.1833333333333336
311,2.1833333333333336
312,1.9500000000000002
313,1.9500000000000002
314,2.1833333333333336
315,2.1833333333333336
316,2.1833333333333336
317,2.1833333333333336
318,2.1833333333333336
319,2.1833333333333336
320,2.1833333333333336
321,2.1833333333333336
322,2.1833333333333336
323,2.1833333333333336
324,2.1833333333333336
325,2.1833333333333336
326,2.1833333333333336
327,2.1833333333333336
328,2.1833333333333336
329,2.1833333333333336
330,2.1833333333333336
331,2.1833333333333336
332,2.1833333333333336
333,2.1833333333333336
334,2.4166666666666665
335,2.1833333333333336
336,2.1833333333333336
337,2.1833333333333336
338,2.1833333333333336
339,2.1833333333333336
340,2.4166666666666665
341,2.1833333333333336
342,2.1833333333333336
343,1.9500000000000002
344,1.9500000000000002
345,1.9500000000000002
346,1.9500000000000002
347,1.9500000000000002
348,2.1833333333333336
349,2.1833333333333336
350,2.1833333333333336
351,2.1833333333333336
352,2.1833333333333336
353,2.1833333333333336
354,2.1833333333333336
355,2.1833333333333336
356,2.1833333333333336
357,2.1833333333333336
358,2.1833333333333336
359,2.1833333333333336
360,2.1833333333333336
361,2.1833333333333336
362,1.9500000000000002
363,1.7166666666666668
364,1.7166666666666668
365,1.7166666666666668
366,1.7166666666666668
367,1.7166666666666668
368,2.1833333333333336
369,2.4166666666666665
370,2.4166666666666665
371,2.4166666666666665
372,2.4166666666666665
373,2.1833333333333336
374,2.4166666666666665
375,2.1833333333333336
376,2.4166666666666665
377,2.4166666666666665
378,2.4166666666666665
379,2.4166666666666665
380,2.4166666666666665
381,2.1833333333333336
382,2.1833333333333336
383,2.1833333333333336
384,2.1833333333333336
385,2.1833333333333336
386,2.1833333333333336
387,2.1833333333333336
388,2.1833333333333336
389,2.1833333333333336
390,2.1833333333333336
391,2.1833333333333336
392,2.1833333333333336
393,2.1833333333333336
394,2.1833333333333336
395,2.1833333333333336
396,1.9500000000000002
397,2.1833333333333336
398,2.1833333333333336
399,2.1833333333333336
400,2.1833333333333336
401,2.1833333333333336
402,2.1833333333333336
403,2.1833333333333336
404,2.1833333333333336
405,2.1833333333333336
406,2.1833333333333336
407,2.4166666666666665
408,2.1833333333333336
409,2.1833333333333336
410,2.1833333333333336
411,2.1833333333333336
412,2.1833333333333336
413,2.1833333333333336
414,2.1833333333333336
415,2.1833333333333336
416,2.1833333333333336
417,2.1833333333333336
418,2.1833333333333336
419,2.1833333333333336
420,2.1833333333333336
421,2.1833333333333336
422,2.1833333333333336
423,2.1833333333333336
424,2.1833333333333336
425,2.1833333333333336
426,2.1833333333333336
427,2.1833333333333336
428,2.1833333333333336
429,2.1833333333333336
430,2.1833333333333336
431,2.1833333333333336
432,2.1833333333333336
433,2.1833333333333336
434,1.9500000000000002
435,2.1833333333333336
436,2.1833333333333336
437,2.1833333333333336
438,2.1833333333333336
439,2.1833333333333336
440,2.1833333333333336
441,2.1833333333333336
442,2.1833333333333336
443,2.1833333333333336
444,2.4166666666666665
445,2.4166666666666665
446,2.4166666666666665
447,2.4166666666666665
448,2.1833333333333336
449,2.1833333333333336
450,2.1833333333333336
451,2.1833333333333336
452,2.1833333333333336
453,2.1833333333333336
454,2.1833333333333336
455,2.1833333333333336
456,2.1833333333333336
457,2.1833333333333336
458,2.4166666666666665
459,2.1833333333333336
460,2.1833333333333336
461,2.1833333333333336
462,2.1833333333333336
463,2.1833333333333336
464,2.1833333333333336
465,2.1833333333333336
466,2.1833333333333336
467,2.1833333333333336
468,2.1833333333333336
469,2.1833333333333336
470,2.1833333333333336
471,2.1833333333333336
472,2.1833333333333336
473,2.1833333333333336
474,2.1833333333333336
475,1.9500000000000002
476,1.9500000000000002
477,2.1833333333333336
478,2.4166666666666665
479,2.4166666666666665
480,2.4166666666666665
481,2.1833333333333336
482,2.1833333333333336
483,2.1833333333333336
484,2.1833333333333336
485,2.1833333333333336
486,2.1833333333333336
487,2.1833333333333336
488,2.1833333333333336
489,2.1833333333333336
490,2.1833333333333336
491,2.1833333333333336
492,2.1833333333333336
493,2.1833333333333336
494,2.1833333333333336
495,2.1833333333333336
496,2.1833333333333336
497,2.1833333333333336
498,2.1833333333333336
499,2.1833333333333336
500,2.1833333333333336
501,2.4166666666666665
502,2.1833333333333336
503,2.1833333333333336
504,2.1833333333333336
505,2.1833333333333336
506,2.1833333333333336
507,2.1833333333333336
508,2.1833333333333336
509,2.1833333333333336
510,2.1833333333333336
511,1.9500000000000002
512,1.9500000000000002
513,2.1833333333333336
514,2.1833333333333336
515,2.1833333333333336
516,2.1833333333333336
517,2.1833333333333336
518,2.1833333333333336
519,2.1833333333333336
520,2.1833333333333336
521,2.1833333333333336
522,2.1833333333333336
523,2.1833333333333336
524,2.1833333333333336
525,2.1833333333333336
526,2.1833333333333336
527,2.1833333333333336
528,2.1833333333333336
529,2.1833333333333336
530,2.1833333333333336
531,2.1833333333333336
532,2.1833333333333336
533,2.1833333333333336
534,2.1833333333333336
535,2.1833333333333336
536,2.4166666666666665
537,2.4166666666666665
538,2.4166666666666665
539,2.4166666666666665
540,2.4166666666666665
541,2.4166666666666665
542,2.4166666666666665
543,2.1833333333333336
544,2.1833333333333336
545,2.1833333333333336
546,2.1833333333333336
547,2.1833333333333336
548,2.1833333333333336
549,2.1833333333333336
550,2.1833333333333336
551,2.1833333333333336
552,2.1833333333333336
553,2.1833333333333336
554,2.1833333333333336
555,2.1833333333333336
556,2.1833333333333336
557,2.1833333333333336
558,2.1833333333333336
559,2.1833333333333336
560,2.1833333333333336
561,2.1833333333333336
562,2.1833333333333336
563,2.1833333333333336
564,2.1833333333333336
565,2.1833333333333336
566,2.1833333333333336
567,2.1833333333333336
568,2.1833333333333336
569,2.1833333333333336
570,2.1833333333333336
571,2.1833333333333336
572,2.1833333333333336
573,1.9500000000000002
574,1.9500000000000002
575,1.9500000000000002
576,1.7166666666666668
577,1.7166666666666668
578,2.1833333333333336
579,2.1833333333333336
580,2.1833333333333336
581,2.1833333333333336
582,2.1833333333333336
583,2.1833333333333336
584,2.1833333333333336
585,2.1833333333333336
586,2.1833333333333336
587,2.1833333333333336
588,2.1833333333333336
589,2.1833333333333336
590,2.1833333333333336
591,2.4166666666666665
592,2.4166666666666665
593,2.1833333333333336
594,2.1833333333333336
595,1.9500000000000002
596,1.9500000000000002
597,1.9500000000000002
598,2.1833333333333336
599,2.8833333333333333
600,3.1166666666666667
601,3.1166666666666667
602,3.1166666666666667
603,3.1166666666666667
604,3.1166666666666667
605,3.1166666666666667
606,3.1166666666666667
607,3.1166666666666667
608,3.1166666666666667
609,3.1166666666666667
610,3.1166666666666667
611,3.1166666666666667
612,3.1166666666666667
613,3.1166666666666667
614,3.1166666666666667
615,3.1166666666666667
616,3.1166666666666667
617,3.1166666666666667
618,3.1166666666666667
619,3.1166666666666667
620,3.1166666666666667
621,3.1166666666666667
622,3.1166666666666667
623,3.1166666666666667
624,3.1166666666666667
625,3.35
626,3.35
627,3.35
628,3.35
629,3.35
630,3.1166666666666667
631,3.1166666666666667
632,3.1166666666666667
633,3.1166666666666667
634,3.1166666666666667
635,3.1166666666666667
636,3.1166666666666667
637,3.1166666666666667
638,3.1166666666666667
639,3.1166666666666667
640,3.1166666666666667
641,3.1166666666666667
642,3.35
643,3.35
644,3.1166666666666667
645,3.1166666666666667
646,3.1166666666666667
647,3.1166666666666667
648,3.1166666666666667
649,3.1166666666666667
650,3.1166666666666667
651,3.1166666666666667
652,3.1166666666666667
653,3.1166666666666667
654,3.1166666666666667
655,3.1166666666666667
656,3.1166666666666667
657,3.1166666666666667
658,3.1166666666666667
659,3.1166666666666667
660,3.1166666666666667
661,3.1166666666666667
662,3.1166666666666667
663,3.1166666666666667
664,3.1166666666666667
665,3.1166666666666667
666,3.1166666666666667
667,3.1166666666666667
668,3.1166666666666667
669,3.35
670,3.35
671,3.1166666666666667
672,3.1166666666666667
673,3.1166666666666667
674,3.1166666666666667
675,3.1166666666666667
676,3.1166666666666667
677,3.1166666666666667
678,3.1166666666666667
679,3.1166666666666667
680,3.1166666666666667
681,3.1166666666666667
682,3.1166666666666667
683,3.1166666666666667
684,3.1166666666666667
685,3.1166666666666667
686,3.1166666666666667
687,3.1166666666666667
688,3.1166666666666667
689,3.1166666666666667
690,3.1166666666666667
691,3.1166666666666667
692,3.1166666666666667
693,3.1166666666666667
694,3.1166666666666667
695,3.1166666666666667
696,3.1166666666666667
697,3.1166666666666667
698,3.1166666666666667
699,3.1166666666666667
700,3.1166666666666667
701,3.1166666666666667
702,3.35
703,3.35
704,3.35
705,3.35
706,3.35
707,3.35
708,3.35
709,3.35
710,3.35
711,3.1166666666666667
712,3.1166666666666667
713,3.1166666666666667
714,3.1166666666666667
715,3.1166666666666667
716,3.1166666666666667
717,3.1166666666666667
718,3.1166666666666667
719,3.35
720,3.35
721,3.35
722,3.35
723,3.35
724,3.35
725,3.1166666666666667
726,3.1166666666666667
727,3.1166666666666667
728,3.1166666666666667
729,3.1166666666666667
730,3.1166666666666667
731,3.1166666666666667
732,3.1166666666666667
733,3.1166666666666667
734,3.1166666666666667
735,3.1166666666666667
736,3.1166666666666667
737,3.1166666666666667
738,3.1166666666666667
739,3.1166666666666667
740,3.1166666666666667
741,3.1166666666666667
742,3.1166666666666667
743,3.1166666666666667
744,3.1166666666666667
745,3.1166666666666667
746,3.1166666666666667
747,3.1166666666666667
748,3.1166666666666667
749,3.1166666666666667
750,3.35
751,3.35
752,3.35
753,3.35
754,3.35
755,3.1166666666666667
756,3.1166666666666667
757,3.1166666666666667
758,3.1166666666666667
759,3.1166666666666667
760,3.1166666666666667
761,3.1166666666666667
762,3.35
763,3.35
764,3.35
765,3.35
766,3.35
767,3.35
768,3.1166666666666667
769,3.1166666666666667
770,3.1166666666666667
771,3.1166666666666667
772,3.1166666666666667
773,3.1166666666666667
774,3.1166666666666667
775,3.1166666666666667
776,3.1166666666666667
777,3.35
778,3.35
779,3.35
780,3.35
781,3.1166666666666667
782,3.1166666666666667
783,3.1166666666666667
784,3.1166666666666667
785,3.1166666666666667
786,3.1166666666666667
787,3.1166666666666667
788,3.1166666666666667
789,3.1166666666666667
790,3.1166666666666667
791,3.1166666666666667
792,3.1166666666666667
793,3.1166666666666667
794,3.1166666666666667
795,3.1166666666666667
796,3.1166666666666667
797,3.1166666666666667
798,3.1166666666666667
799,3.35
800,3.35
801,3.1166666666666667
802,3.1166666666666667
803,3.1166666666666667
804,3.1166666666666667
805,3.1166666666666667
806,3.1166666666666667
807,3.1166666666666667
808,3.1166666666666667
809,3.1166666666666667
810,3.35
811,3.1166666666666667
812,3.35
813,3.1166666666666667
814,3.1166666666666667
815,3.1166666666666667
816,3.1166666666666667
817,3.1166666666666667
818,3.1166666666666667
819,3.1166666666666667
820,3.1166666666666667
821,3.1166666666666667
822,3.1166666666666667
823,3.1166666666666667
824,3.1166666666666667
825,3.1166666666666667
826,3.1166666666666667
827,3.1166666666666667
828,3.1166666666666667
829,3.1166666666666667
830,3.1166666666666667
831,3.1166666666666667
832,3.1166666666666667
833,3.1166666666666667
834,3.35
835,3.1166666666666667
836,3.1166666666666667
837,3.1166666666666667
838,3.1166666666666667
839,3.1166666666666667
840,3.1166666666666667
841,3.1166666666666667
842,3.1166666666666667
843,3.1166666666666667
844,3.1166666666666667
845,3.35
846,3.1166666666666667
847,3.1166666666666667
848,3.35
849,3.35
850,3.1166666666666667
851,3.1166666666666667
852,3.1166666666666667
853,3.1166666666666667
854,3.1166666666666667
855,3.1166666666666667
856,3.1166666666666667
857,3.1166666666666667
858,3.1166666666666667
859,3.1166666666666667
860,3.35
861,3.1166666666666667
862,3.1166666666666667
863,3.1166666666666667
864,3.1166666666666667
865,3.1166666666666667
866,3.1166666666666667
867,3.1166666666666667
868,3.1166666666666667
869,3.1166666666666667
870,3.1166666666666667
871,3.1166666666666667
872,3.1166666666666667
873,3.1166666666666667
874,3.1166666666666667
875,3.1166666666666667
876,3.1166666666666667
877,3.1166666666666667
878,3.1166666666666667
879,3.1166666666666667
880,3.35
881,3.35
882,3.35
883,3.35
884,3.35
885,3.1166666666666667
886,3.1166666666666667
887,3.1166666666666667
888,3.1166666666666667
889,3.1166666666666667
890,3.1166666666666667
891,3.1166666666666667
892,3.1166666666666667
893,3.35
894,3.35
895,3.35
896,3.35
897,3.35
898,3.35
899,3.1166666666666667
900,3.35
901,3.35
902,3.35
903,3.1166666666666667
904,3.1166666666666667
905,3.1166666666666667
906,3.1166666666666667
907,3.1166666666666667
908,3.1166666666666667
909,3.1166666666666667
910,3.1166666666666667
911,3.1166666666666667
912,3.1166666666666667
913,3.1166666666666667
914,3.1166666666666667
915,3.1166666666666667
916,3.1166666666666667
917,3.1166666666666667
918,3.1166666666666667
919,3.1166666666666667
920,3.1166666666666667
921,3.1166666666666667
922,3.1166666666666667
923,3.1166666666666667
924,3.1166666666666667
925,3.1166666666666667
926,3.1166666666666667
927,3.1166666666666667
928,3.1166666666666667
929,3.1166666666666667
930,3.1166666666666667
931,3.1166666666666667
932,3.1166666666666667
933,3.1166666666666667
934,3.1166666666666667
935,3.1166666666666667
936,3.35
937,3.35
938,3.35
939,3.1166666666666667
940,3.1166666666666667
941,3.1166666666666667
942,3.1166666666666667
943,3.1166666666666667
944,3.1166666666666667
945,3.1166666666666667
946,3.1166666666666667
947,3.1166666666666667
948,3.1166666666666667
949,3.1166666666666667
950,3.1166666666666667
951,3.1166666666666667
952,3.1166666666666667
953,3.1166666666666667
954,3.1166666666666667
955,3.1166666666666667
956,3.1166666666666667
957,3.1166666666666667
958,3.1166666666666667
959,3.1166666666666667
960,3.1166666666666667
961,3.1166666666666667
962,3.1166666666666667
963,3.1166666666666667
964,3.1166666666666667
965,3.1166666666666667
966,3.1166666666666667
967,3.1166666666666667
968,3.1166666666666667
969,3.1166666666666667
970,3.1166666666666667
971,3.1166666666666667
972,3.1166666666666667
973,3.1166666666666667
974,3.1166666666666667
975,3.1166666666666667
976,3.1166666666666667
977,3.1166666666666667
978,3.1166666666666667
979,3.1166666666666667
980,3.1166666666666667
981,3.1166666666666667
982,3.35
983,3.35
984,3.35
985,3.35
986,3.1166666666666667
987,3.1166666666666667
988,3.1166666666666667
989,3.1166666666666667
990,3.1166666666666667
991,3.1166666666666667
992,3.1166666666666667
993,3.1166666666666667
994,3.1166666666666667
995,3.1166666666666667
